,EIN,Name,totcntrbgfts,totcntrbs
1264,421652843,CONCORD CARLISLE GIRLS HOCKEY CLUB,,600.0
1265,421708895,BLUE STAR MOTHERS OF AMERICA INC 1MA BLUE STAR MOTHERS OF AMERICA,,
1266,421751736,MICROLOAN FOUNDATION USA INC,78778.0,
1267,426617740,LITTLE LEAGUE BASEBALL INC 2210821 WHITMAN BASEBALL SOFTBALL,56539.0,
1268,431497827,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC KANSAS CITY,,
1269,450499308,NEWTON GIRLS BASKETBALL ASSOCIATION INC,,
1270,450942963,FERTILITY WITHIN REACH INCORPORATED,,56005.0
1271,452400850,MASSACHUSETTS RIDE FOR THE RIBBON INC,,
1272,452412208,MASCONOMET GIRLS SOFTBALL ASSOCIATION INC,,
1273,452473500,TEAM MAUREEN INC,,83973.0
1274,452520142,JOSEPHINE BUTLER CENTER,,
1275,452741421,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC GFWC MS SENIOR AMERICA CLUB OF MA,,
1276,452814342,STAND UP FOR WOMENS SAFETY INC,,
1277,452947589,WEEMA INTERNATIONAL INC,1319340.0,
1278,453001314,HELP WOMEN HEAL INCORPORATED,,
1279,453071196,WELLESLEY COLLEGE ALUMNAE ASSOC MID HUDSON VALLEY WELLESLEY CLUB,,
1280,453130868,WOMENAID OF CENTRAL MASSACHUSETTS INC,,
1281,453235414,BAKES FOR BREAST CANCER,81409.0,
1282,453302596,FOUND IN TRANSLATION INC,1335015.0,
1283,453580292,LOVE LIFE NOW FOUNDATION INC,,
1284,453597030,PEABODY YOUTH GIRLS LACROSSE INC,,
1285,453741482,MOTHERS FOR JUSTICE AND EQUALITY INC,2048349.0,
1286,453771260,INVEST IN GIRLS INC,,
1287,453866647,CHICA,1162195.0,
1288,454013930,NORTHERN BERKSHIRE PREGNANCY SUPPORT CENTER INC,,74712.0
1289,454013930,NORTHERN BERKSHIRE PREGNANCY SUPPORT CENTER INC,,78502.0
1290,454148974,FAMILIES FOR JUSTICE AS HEALING INC,1041276.0,
1291,454235551,MATERNAL EARTH INC,,
1292,454248034,HOPE FOR OUR SISTERS,,189943.0
1293,454288186,ALEX PETERS MEMORIAL FUND INC,,
1294,454420472,DEEPERHOPE INSTITUTE FOR WOMENS SPIRITUAL LIFE,,
1295,454420548,WOMENS VOICES WORLDWIDE,,
1296,454463150,MEDWAY ASHLAND GIRLS HOCKEY ASSOCIATION,,8417.0
1297,454498816,ZAMBIAN WOMENS SCHOLARSHIP FOUNDATION,,
1298,454582062,RED THREAD FOUNDATION FOR WOMEN INC,,
1299,454599553,FIREFIGHTERS WIVES ASSOCIATION FALL RIVER FIREFIGHTERS WIVES ASSOC,,
1300,454631121,MOTHER BROOK ARTS AND COMMUNITY CENTER INC,167211.0,
1301,454631121,MOTHER BROOK ARTS AND COMMUNITY CENTER INC,241227.0,
1302,454631121,MOTHER BROOK ARTS AND COMMUNITY CENTER INC,110016.0,
1303,454700793,BOSTON AREA GIRLS STEM COLLABORATIVE INC,,
1304,454765458,NORTHEAST PREGNANCY RESOURCE CENTER COALITION,,
1305,454854969,NERD GIRLS FOUNDATION,,
1306,454913438,ADAMS TEMPLE AND SCHOOL FUND,0.0,
1307,455071687,WOMEN FOR HUMAN RIGHTS SINGLE WOMEN GROUP INTERNATIONAL INC,,
1308,460560037,SHREWSBURY GIRLS LACROSSE INC,,0.0
1309,460560037,SHREWSBURY GIRLS LACROSSE INC,,0.0
1310,460665444,PHILANTHROPY CONNECTION INC,376478.0,
1311,460693097,MERCY FOR MAMAS,,77167.0
1312,460693097,MERCY FOR MAMAS,,68011.0
1313,460693097,MERCY FOR MAMAS,,74236.0
1314,460766729,DEVAR WOMENS FOUNDATION INC DEVAR WOMENS FOUNDATION,,
1315,460851391,FRIENDS OF THE HOUSE OF HOPE SHELTER INC,,0.0
1316,460909998,MY DESTINY FOUNDATION INC,,
1317,460965126,UNITED AFRICANS FOR WOMEN AND CHILDRENS RIGHTS INC,,
1318,461061701,SMCWC CROSSROADS HOUSING INC CROSSROADS SHELTER,,
1319,461075628,NAVY SEAL FOUNDATION NEW ENGLAND INC,,
1320,461289180,EIM CHAI INC,,
1321,461323963,TRINITY RECOVERY FOR WOMEN,,
1322,461446401,MISS PINK PAGEANT ASHLEY L SHULTZ SOLE MBR,,10093.0
1323,461556734,WOMENS LOCKER ROOM FOUNDATION INC,,
1324,461645061,CAMBRIDGE REPRODUCTIVE HEALTH CONSULTANTS,194254.0,
1325,461675787,WOMEN EMPOWERMENT INITIATIVE FOR CHANGE,,
1326,461828384,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 2012 CLASS OF,,
1327,461876554,BODHI AND MIND YOGA INC BODHI AND MIND YOGA,,
1328,461894179,MAMA BEAR EFFECT INC,,48389.0
1329,461938411,PARENT BOOSTER USA INC FALMOUTH HS GIRLS HOCKEY BOOSTER,,
1330,462011318,LORELEI ENSEMBLE INC,,174554.0
1331,462233251,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 2012 CLASS,,
1332,462245055,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 2013 CLASS,,
1333,462361370,PINK SEAT PROJECT,,12.0
1334,462530706,SISTERS OF PROVIDENCE MINISTRY CORPORATION,,
1335,462565667,WESTFIELD WOMAN S CLUB FOUNDATION INC,,300.0
1336,462565667,WESTFIELD WOMAN S CLUB FOUNDATION INC,,0.0
1337,462695612,SISTERS OF PROVIDENCE ENDOWMENT TRUST,,
1338,462700476,AFRICAN WOMEN ADVOCACY PROJECT,,
1339,462761759,CORP FAMOUS,,
1340,462797973,NORTHERN BERKSHIRE GIRLS SOFTBALL INC,,
1341,462837911,RIA INC,688488.0,
1342,462857218,WOMEN EMPOWERED INC AFGHANISTAN,,
1343,462877026,SOUTH SHORE RUGBY FOOTBALL CLUB INC,,10343.0
1344,462880296,INTERDENOMINATIONAL WOMEN OF FAITH MINISTRY IWOF,,
1345,462905636,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC THE CLASS OF 2013,,
1346,462997707,HEALTH AND EDUCATION FOR ALL,,
1347,463013733,SURVIVING IN NUMBERS INC,,
1348,463196791,EMPOWER HER INC EMPOWER HER,1626216.0,
1349,463532424,GIRLS ON THE RUN GREATER BOSTON,414482.0,
1350,463642814,NEW LIFE FURNITURE BANK OF MA INC,873522.0,
1351,463716053,RIVER SOUTH CENTER,,
1352,463790436,LION OF JUDAH WAILING WOMEN INTERNATIONAL INC,,
1353,463869945,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC GFWC NORWOOD JUNIOR WOMANS CLUB,,
1354,463884387,HINGHAM MOTHERS CLUB INC,,
1355,463888432,BETTY LAWS FIGHTS BACK INC,,
1356,463903706,VIRTUOUS WOMEN USA INTERNATIONAL INC,,
1357,463979233,HARVARD KENNEDY SCHOOL WOMEN IN DEFENSE DIPLOMACY AND DEVELOPMENT W3D,,
1358,463994445,REFRESH AND RE FIRE MINISTIRES WOMENS MINISTRY,,
1359,464002388,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC GFWC GIRLS FOR A GREATER GOOD,,
1360,464025187,WOMENS HOCKEY COMMISSIONERS ASSOCIATION INC,,0.0
1361,464128849,BGD PRESS INC,,
1362,464170798,AMILIAS LIGHT INC,,
1363,464391238,DAUGHTERS OF TOLEZA SCHOLARSHIP FUND,,
1364,464476178,ROAD RUNNERS CLUB OF AMERICA BURLINGTON WOMEN ON THE RUN 5K,,
1365,464756385,NORFOLK GIRLS SOFTBALL INC,,
1366,464788538,MARLBORO GIRLS SOFTBALL ASSOCIATION INC,,3550.0
1367,464819541,LETS TACKLE BREAST CANCER,,149.0
1368,464995648,CULTURA LATINA DANCE ACADEMY,,
1369,465247013,NA UNITED ALUMNI,,
1370,465324408,SITTERS WITHOUT BORDERS INC,,121146.0
1371,465650752,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC CLASS OF 2014,,
1372,465746993,LEE ANN MANNILLO FOUNDATION INC,,3376.0
1373,465758600,MOTHERS OUT FRONT INC,3256810.0,
1374,466712337,WOMENS CLUB OF NEW SEABURY CHARITABLE TR KITTY GOLD TTEE,,892.0
1375,466712337,WOMENS CLUB OF NEW SEABURY CHARITABLE TR KITTY GOLD TTEE,,20850.0
1376,466959020,SISTERS FOR PEACE FOUNDATION CAROLINE WHEELER TTEE,,
1377,470849983,JENI FUND FOR RESEARCH PREVENTION AND TREATMENT OF WOMENS LUNG CANCER,,
1378,470974109,NORTHERN UGANDA WOMEN AND CHILDREN SUPPORT INITIATIVE INC NUWOCSI,,
1379,470999975,HONORING OUR MOTHER EARTH INC,,
1380,471066006,WOMENS INSPIRATIONAL GROUP WIG,,
1381,471100775,CULTIVATE WOMANHOOD INC,,
1382,471215016,MAYA MIDWIFERY INTERNATIONAL INC,175407.0,
1383,471350187,MINAS LIST INC MINAS LIST,,
1384,471350294,VISIONING BEAR CIRCLE INTERTRIBAL COALITION,,64960.0
1385,471350294,VISIONING BEAR CIRCLE INTERTRIBAL COALITION,,19716.0
1386,471357237,MOMS AS MENTORS PROJECT INC,,2693.0
1387,471385456,WELLESLEY COLLEGE ALUMNAE ASSOCIATION CLASS OF 2014,,
1388,471394720,HILLTOWN VILLAGE,155054.0,
1389,471394720,HILLTOWN VILLAGE,187639.0,
1390,471457414,LES SENTINELS THE SENTINELS,,
1391,471502467,MASSACHUSETTS DAY OF CARING INC,,
1392,471662346,RUTHS WAY,,113944.0
1393,471694824,BETHLEHEM HOUSE INC,,92790.0
1394,471778733,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC GFWC BAY STATE CONTEMPORARY CLUB,,
1395,471797616,GIRLS THINKING GLOBAL INC,,
1396,471866113,ROCHESTER WOMENS CLUB INC,,
1397,471869931,WORKING MOMS PLAYGROUP INC,,
1398,471983360,BOLD AND BEAUTIFUL WOMEN CIRCLE,,
1399,472005827,MASCONOMET VARSITY GIRLS HOCKEY BOOSTER CLUB,,
1400,472091490,GIRLS ON THE RUN INTERNATIONAL GIRLS ON THE RUN WORCESTER COUNTY,82030.0,
1401,472145527,MILLIS GIRLS SOFTBALL LEAGUE,,
1402,472161267,MOTHERS AND INFANTS RECOVERY NETWORK INC JEAN TALBERT,,
1403,472172361,MAANAVSEVA INC,,61177.0
1404,472329330,NATIONAL CMV FOUNDATION INC,499784.0,
1405,472349032,WORTHY VILLAGE INC,113419.0,
1406,472430953,FHS GIRLS HOCKEY ASSOCIATION INC,,14580.0
1407,472480088,INTERNATIONAL ASSOCIATION FOR PREMENSTRUAL DISORDERS IAPMD,,61646.0
1408,472480088,INTERNATIONAL ASSOCIATION FOR PREMENSTRUAL DISORDERS IAPMD,,80717.0
1409,472480088,INTERNATIONAL ASSOCIATION FOR PREMENSTRUAL DISORDERS IAPMD,,129246.0
1410,472491322,BREAST CARE NATURALLY FOUNDATION INC,,
1411,472575490,ALUMNAE I NETWORK FOR HARVARD WOMEN INC,,
1412,472666092,PRO LIFE OF PIONEER VALLEY INC,,
1413,473092362,NORTHAMPTON WRESTLING INC,0.0,
1414,473135594,MILITARY ASSAULT AND SEXUAL TRAUMA SURVIVORS,,
1415,473145974,UGANDA WOMENS ASSOCIATION INTERNATIONAL,,
1416,473225619,HEALTHY MOTHERS HEALTHY BABIES COALITION OF MASSACHUSETTS,,
1417,473237138,HARVEY GIRLS INC,,87500.0
1418,473272024,EVERY WOMAN TREATY INC EVERY WOMEN,720959.0,
1419,473337320,HALEY CREMER FOUNDATION,,92447.0
1420,473353115,BRIDGING MIND AND BODY INC,,
1421,473423754,WELLESLEY COLLEGE ALUMNAE ASSOCIATION CLASS OF 2015,,
1422,473425225,WOMAN BUSINESS OWNERS ALLIANCE OF THE PIONEER VALLEY INC,,32.0
1423,473468333,LEAGUE OF WOMEN VOTERS OF NEEDHAM EDUCATION FUND INC,,
1424,473503719,MEGAN HOUSE FOUNDATION,738943.0,
1425,473612764,GIRLS ON THE RUN INTERNATIONAL GIRLS ON THE RUN OF WESTERN MA INC,246403.0,
1426,473865791,PSYCHOPATH FREE INC,,
1427,473898186,BELOVED BUILDERS INC,,
1428,473905472,BARAKAT BUNDLE INC,,75915.0
1429,473918745,MOVING LEADERS FORWARD INC,,
1430,473948151,CAPE CRUSH INC,,
1431,473988941,UNITED WOMENS BALL HOCKEY FOUNDATION INC,,
1432,474062872,POLISH WOMENS BUSINESS AND PROFESSIONAL CLUB INC,,
1433,474139882,GIRLS INDEPENDENT GOLF LEAGUE INC,,0.0
1434,474202864,SAVVY WOMENS ALLIANCE,,
1435,474299563,DY GIRLS LAX CLUB INC,,
1436,474355887,KIDS WITHOUT MOMS INC,,
1437,474535541,UPROOTED INC,,
1438,474540279,BETHESDA HOUSE INC,138123.0,
1439,474571080,BURLINGTON MA WOMENADE,,
1440,474594331,EDNA AND CECILIA DIWA FOUNDATION INC MOTHER OF OZ,,0.0
1441,474595988,ALMA SOUL ALIANZA LATINA DE MUJERES EN ACCION INC,,
1442,474613582,CARE ADVOCATES NETWORK INC,,
1443,474686627,SARITA AND CLAIRE WRIGHT LUCAS FOUNDATION INC,,71383.0
1444,474707028,WAREHAM GIRLS SOFTBALL,,
1445,474710128,MOTHERS HELPING MOTHERS INC,,
1446,474874588,WORKING MOMS PLAYGROUP INC FRANKLIN BELLINGHAM CHAPTER,,
1447,474940782,WOMAN AT THE WELL INC,,
1448,475269498,FRIENDS OF LINCOLN SUDBURY GIRLS LACROSSE,,
1449,475308570,YOUNG WOMEN IN SPORT INC,,
1450,475378025,CAROL RIVEST MEMORIAL FOUNDATION FOR DOMESTIC VIOLENCE AWARENESS CDR FOUNDATION,,
1451,475602945,WOMEN OF LIGHT FELLOWSHIP,,
1452,475616231,2 SIDES PROJECT INC,,1350.0
1453,475650412,ANDOVER HIGH SCHOOL GIRLS ICE HOCKEY BOOSTERS AHS GIRLS ICE HOCKEY BOOSTERS,,
1454,510151137,WELLESLEY COLLEGE ALUMNAE ASSOC 1975 CLASS,,
1455,510155754,BIRTHRIGHT OF GREATER TAUNTON INC,,
1456,510163763,RESPOND INC,2357589.0,
1457,510170342,SWEET ADELINES INTERNATIONAL 112001 REGION 01 NORTH ATLANTIC,,1700.0
1458,510192418,ROXBURY STONE HOUSE INC,3724265.0,
1459,510192738,WELLESLEY COLLEGE ALUMNAE ASSOC 1976 CLASS,,
1460,510196404,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC WESTFORD WOMANS CLUB,,
1461,510201165,BIRTHRIGHT OF HUDSON MARLBOROUGH INC,,38877.0
1462,510214672,WOMENS NATIONAL BOOK ASSN INC BOSTON CHAPTER,,
1463,510511652,MASSACHUSETTS ASSOCIATION OF WOMEN IN LAW ENFORCEMENT INC,,
1464,510539711,CIRCLE OF WOMEN INC,,
1465,510586745,LA LECHE LEAGUE INTERNATIONAL INC LLL NEWBURYPORT,,
1466,516016391,WELLESLEY COLLEGE ALUMNAE ASSOC DELAWARE WELLESLEY CLUB,,
1467,521147604,WELLESLEY COLLEGE ALUMNAE ASSOCIATION BALTIMORE WELLESLEY CLUB,,
1468,521290484,NATIONAL ORGANIZATION OF MOTHERS OF TWINS CLUBS INC NASHOBA VALLEY CHAPTER,,
1469,521290487,NATIONAL ORGANIZATION OF MOTHERS OF TWINS CLUBS INC SOUTH SHORE MOM,,
1470,521293717,WELLESLEY COLLEGE ALUMNAE ASSOC 1983 CLASS,,
1471,521351954,NATIONAL ORGANIZATION OF MOTHERS OF TWINS CLUBS MERRIMACK VALLEY MOTA,,
1472,521614343,WOMENS EASTERN GOLF ASSOCIATION INC,,
1473,522043757,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC GREATER BALTIMORE,,
1474,522091373,INTERCOLLEGIATE WOMENS LACROSSE COACHES ASSOCIATION INC,276704.0,
1475,526059714,WELLESLEY COLLEGE ALUMNAE ASSOC WASHINGTON WELLESLEY CLUB,,
1476,526080732,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA 43 028 000 90000722 ARLINGTON LEXIN,,
1477,530235320,PATHFINDER INTERNATIONAL,142013670.0,
1478,541160331,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY CLUB OF CENTRAL AND COAST,,
1479,541226845,WELLESLEY COLLEGE ALUMNAE ASSOC BLUE RIDGE WELLESLEY CLUB,,
1480,541572968,WELLESLEY COLLEGE ALUMNAE ASSOC TIDEWATER WELLESLEY CLUB,,
1481,541832408,WOMENS SAILING FOUNDATION INC SUSAN SCOTT ROBINSON,,
1482,542081988,LA LECHE LEAGUE INTERNATIONAL INC LLL DEDHAM,,
1483,542138153,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC LYONS PRIDE,,
1484,542143068,LA LECHE LEAGUE INTERNATIONAL INC LLL SILVER LAKE ID 14151,,
1485,542152921,NORTH SHORE BLACK WOMENS ASSOCIATION INC,,
1486,542170279,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 2005 CLASS,,
1487,550795814,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 2002 CLASS OF,,
1488,550804421,NATIONAL CHARITY LEAGUE BLUE HILLS CHAPTER,,
1489,550804570,TAUNTON DYNAMITES,,
1490,554706748,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF SANTA BARBARA,,
1491,561156105,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC PIEDMONT,,
1492,561745128,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY NORTH CAROLINA PIEDMONT,,
1493,562296622,WOMENS HOCKEY EAST ASSOCIATION,,
1494,562360659,H U G S SHARON INC,,3164.0
1495,562533890,WOMEN OF COURAGE,,
1496,562653969,WELLESLEY COLLEGE ALUMNAE ASSOCIATION CLASS 2007,,
1497,571162875,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA 58 851 000 90002393 GRTR WORCESTER,,
1498,571173627,WEST BRIDGEWATER GIRLS SOCCER CLUB,,
1499,571237664,HADASSAH WOMENS ZIONIST ORGANIZATION AMERICA INC 58 456 000 90002305 GREATER BOROUGH,,
1500,582667052,PRATTHANADEE FOUNDATION INC,,78317.0
1501,582679130,BODHI NUNNERY,,
1502,592830805,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE IN MOUNT HOLYOKE CLUB OF SW FLORIDA,,
1503,593821638,GREATER FALL RIVER DOMESTIC VIOLENCE COALITION,,
1504,593823613,FRIENDS OF THAI DAUGHTERS INC,989851.0,
1505,611467070,WOMANADE INC,,31014.0
1506,611799063,GET GIRLS GOING INC,,
1507,640960439,MAHILA PARTNERSHIP A GRASS ROOTS WOMENS INITIATIVE INC,,
1508,640961529,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC 101029 GREATER BOSTON MA,,
1509,651224627,WAVEINSTITUTE,,
1510,651234486,LA LECHE LEAGUE INTERNATIONAL INC LLL NANTUCKET,,
1511,651285164,PITTSFIELD GIRLS SOFTBALL,,
1512,651287522,LA LECHE LEAGUE INTERNATIONAL INC LLL OF BOSTON SOUTH,,
1513,651301410,THE CONCORD WOMENS CHORUS INC,,31192.0
1514,680674549,MOTHERS AND FATHERS FOR MOTHERLESS AND FATHERLESS MFMF,,
1515,680681530,WORLD WIDE WOMEN OF PRAISE PRAYER AND PEACE MINISTRY,,
1516,710941605,ELIZABETH SETON ACADEMY INC,,
1517,720904716,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY CLUB GREATER NEW ORLEANS,,
1518,721164995,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC LOUISIANA,,
1519,731722348,ESPERANZA ACADEMY INC,,
1520,741934637,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC HOUSTON,,
1521,742162761,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1966 CLASS OF,,
1522,743051057,WELLESLEY COLLEGE ALUMNAE ASSOCIATION CLASS OF 2002,,
1523,743100810,EMH RECOVERY INC,433353.0,
1524,743174056,LA LECHE LEAGUE INTERNATIONAL INC LLL WACHUSETT NORTH,,
1525,743194677,LOWELL DIRT DOGS GIRLS SOFTBALL LEAGUE INC,,
1526,743204402,FRIENDS OF SCITUATE GIRLS HOCKEY INC,,
1527,746047971,WELLESLEY COLLEGE ALUMNAE ASSOC AUSTIN WELLESLEY CLUB,,
1528,751563955,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC DALLAS FORT WORTH,,
1529,752844629,SUSAN G KOMEN BREAST CANCER FOUNDATION CONNECTICUT AFFILIATE,,
1530,753051986,LA LECHE LEAGUE INTERNATIONAL INC LLL UPPER CAPE ID 13253,,
1531,753175497,ASSOCIATION FOR WOMEN IN SCIENCE INC MASSACHUSETTS,,
1532,753197031,ALFANAR INC US,243450.0,
1533,753242163,WOMANS CLUB OF NEWTON HIGHLANDS,,
1534,770596609,ASIAN SISTERS PARTICIPATING IN REACHING EXCELLENCE INC ASPIRE,,
1535,770636031,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSSETTS INC GFWC PAST STATE PRESIDENTS CLUB,,
1536,770661953,MATTHEW 28 MINISTRIES INC,105884.0,
1537,770683799,MIL MILAGROS INC,702781.0,
1538,770697869,KEEPING PACE WITH MULTIPLE MIRACLES INC,,39965.0
1539,800299327,HARVARD WOMENS LEADERSHIP PROJECT ALUMNI NETWORK INC,,
1540,800367945,LA LECHE LEAGUE INTERNATIONAL INC LLL BAY STATE,,
1541,800473732,AMATEUR ATHLETIC UNION OF THE UNITED STATES MASS WILDCATS GIRLS BASKETBALL,,
1542,800485895,NATIONAL ORGANIZATION OF MOTHERS OF TWINS CLUBS INC GR WORCESTER MOTC,,
1543,800690270,EVERETT GIRLS SOFTBALL LEAGUE,,18847.0
1544,800758544,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 2011 CLASS OF,,
1545,800787743,BABY CAFE USA INC,,20060.0
1546,800806385,MEGAN LALLY MEMORIAL FUND INC,,83791.0
1547,800843477,LIVING WATER OUTREACH FOR GIRLS,,
1548,800924557,WOMEN COMMON INTIATIVE GROUP WCIG,,
1549,800938974,MARSHFIELD WOMENADE INC,,
1550,800967564,SCHOOL OF LEADERSHIP AFGHANISTAN INC,9409552.0,
1551,810555438,OPERATION FRIENDSHIP OF AMERICA INC STURBRIDGE CHAPTER,,
1552,810623547,SUDBURY GIRLS SOFTBALL LEAGUE INC,,5619.0
1553,810692862,BOSTON INTERNATIONAL TURNER SYNDROME SUMMIT,,
1554,810729618,THE ACADEMY AT PENGUIN HALL INC,954879.0,
1555,810774661,BOSTON ROLLER DERBY INC,,0.0
1556,810812687,MOTHERLAND CONCEPTS INC,,
1557,810896884,WOMEN IN RECOVERY PROJECT,,
1558,811331899,BOSTON BATBUSTERS INC,,
1559,811460996,BARNSTABLE GIRLS LACROSSE,,
1560,811525549,NEW BEGINNINGS REENTRY SERVICES INC,277830.0,
1561,811551835,WOMEN RISING UP INC,,
1562,811646597,WOMEN SURVIVORS OF HOMICIDE MOVEMENT INC,,43500.0
1563,811771350,FRIENDS OF@FIRST PARISH MEETINGHOUSE INC,,
1564,811776903,VENEZUELAN WOMEN IN ACTION CORP,,
1565,811855256,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF AUSTIN,,
1566,811880416,ASSOCIATION FOR WOMEN IN SCIENCE INC CENTRAL MASSACHUSETTS,,
1567,811920787,NORTH ANDOVER WOMENS CLUB,,
1568,812009356,JOYGURU HUMANITARIAN SERVICES INC,,154967.0
1569,812037509,NEW ENGLAND TRAFFICKING AFTERCARE COALITION INC,,
1570,812530502,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 2016 CLASS,,
1571,812629875,SEWPPORTIVE FRIENDS,,
1572,812637646,RIM POWER INC,,5046.0
1573,812755512,MEDIAGIRLS INC,,
1574,813003840,CULTURA LATINA DANCE ACADEMY INCORPORATED,,26050.0
1575,813003840,CULTURA LATINA DANCE ACADEMY INCORPORATED,,18400.0
1576,813123118,ASSOCIACAO DE MULHERES EMPREENDEDORAS CORP,,
1577,813144040,PARENT BOOSTER USA INC SOMERVILLE GIRLS BASKETBALL PARENT,,
1578,813221839,BOSTON WOMEN IN PRIVATE EQUITY INC,,
1579,813241387,CONNECTING THE DOTS DREAM GARMENT INC CONNECTING THE DOTS DREAM GARMENT,0.0,
1580,813358492,BEDFORD GIRLS SOCCER CLUB INC,,
1581,813407491,PINK W A Y FOUNDATION INC,,0.0
1582,813415559,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA NEWBRIDGE,,
1583,813606527,WOMENS WORTH INC,,
1584,813625517,GIFTS OF HOPE UNLIMITED INC,,
1585,813646918,LIVING IN FREEDOM TOGETHER LIST INC,1050457.0,
1586,813646918,LIVING IN FREEDOM TOGETHER LIST INC,1195223.0,
1587,813674949,CAPE VERDEAN WOMEN UNITED INC,,121356.0
1588,813692482,SAREPTA WOMENS AND CHILDREN EMPOWERMENT CENTER INC,,
1589,813841086,PORT CITY WOMEN NETWORKING ORGANIZATION,,
1590,813959879,LOWELL TRAVEL GIRLS BASKETBALL,,
1591,813980673,NATIONAL COUNCIL FOR INCARCERATED AND FORMERLY INCARCERATED WOMEN,3916338.0,
1592,814013713,PALMER DOMESTIC VIOLENCE TASK FORCE INC,,
1593,814175071,MARBLEHEAD GIRLS BASKETBALL LEAGUE,,
1594,814226552,NEPALI WOMENS GLOBAL NETWORK NEW ENGLAND CHAPTER,,
1595,814319949,FRIENDS OF THE SISTERS OF ST JOSEPH OF SPRINGFIELD INC,,
1596,814339272,HOOSAC VALLEY GIRLS BASKETBALL BOOSTER CLUB,,
1597,814352543,MARCH FOR MOMS ASSOCIATION,204960.0,
1598,814412684,HELP TIBETAN NUNS INC HELP TIBETAN NUNS,,
1599,814456986,FRIENDS OF CCHS GIRLS BASKETBALL INC,,
1600,814461474,NORTHEAST CENTER FOR TRADESWOMENS EQUITY,,
1601,814536098,WATCH THE WOMEN INC,,
1602,814572839,DIGNITY MATTERS INC,1090315.0,
1603,814681006,SECRET FEATHER INC,,
1604,814711120,READING SOFTBALL LL 308403 READING SOFTBALL LL,,1505.0
1605,814822649,EFFING FOUNDATION FOR SEX POSITIVITY INC,227091.0,
1606,814840574,METROWEST CONFERENCE FOR WOMEN,,
1607,814893884,ACS GIRLS SOFTBALL,,
1608,814914883,VANESSA T MARCOTTE FOUNDATION A NONPROFIT CORPORATION,170502.0,
1609,814989970,CHARLESTOWN GIRLS SOFTBALL,,
1610,814999393,FAMILY HEALTH PROJECT INC,236052.0,
1611,815063201,WOMENS FOUNDATION OF BOSTON INC,3786758.0,
1612,815091900,LATINA CENTER MARIA,,
1613,815309986,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC CLASS OF 2015,,
1614,820553440,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC HOLYOKE CLUB OF UTAH,,
1615,820639698,INDIA HERITAGE FOUNDATION BOSTON,258363.0,
1616,820639819,OLD COLONY WOMENS SOCCER LEAGUE,,
1617,820850207,NHS SOFTBALL BOOSTERS,,1518.0
1618,820850207,NHS SOFTBALL BOOSTERS,,875.0
1619,820850207,NHS SOFTBALL BOOSTERS,,1985.0
1620,820897130,WOMENS SUFFRAGE CELEBRATION COALITION OF MASSACHUSETTS INC,112477.0,
1621,820897130,WOMENS SUFFRAGE CELEBRATION COALITION OF MASSACHUSETTS INC,208612.0,
1622,820921478,MSP WIVES INC,,
1623,821006832,DEEPAFORWOMEN INC,,
