Unnamed: 0,EIN,NAME,STREET,CITY,STATE,ZIP_PART_1,ZIP_PART_2,totcntrbgfts
219,16021738,TOWNSEND YACHT CLUB INC,6 KOSCIUSKO ST,PEABODY,MA,1960,4227,125780.0
220,16027644,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
221,16027645,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
222,16027649,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
223,16046617,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
224,16144341,AFSCME COUNCIL 93 MEMBERSHIP BENEFIT TRUST,PO BOX 477,LEOMINSTER,MA,1453,477,125780.0
225,16185096,DUNSTABLE CIVIC TR,C/O DAVID TULLY 1070 MAIN STREET,DUNSTABLE,MA,1827,0,125780.0
226,16207698,CASABELLA FAM TR,248 PINEHURST DR,E LONGMEADOW,MA,1028,3063,125780.0
227,16220476,ANNE AND PAUL MARCUS FAMILY FOUNDATION,201 WASHINGTON ST STE 2100,BOSTON,MA,2108,4403,125780.0
228,16275092,CAPT KYLE R VAN DE GIESEN MEMORIAL AWARD FUND,C/O 814 OLD POST ROAD,NORTH ATTLEBORO,MA,2760,0,125780.0
229,20150515,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,7 LABORERS WAY,HOPKINTON,MA,1748,2684,125780.0
230,20229271,ACACIA FRATERNITY INCORPORATED,18 COBURN DR,ASHLAND,MA,1721,3001,125780.0
231,20241080,FRIENDS OF YOUNG JUDAEA INC,PO BOX 57450,BABSON PARK,MA,2457,450,125780.0
232,20260334,MASS GENERAL BRIGHAM INCORPORATED,399 REVOLUTION DR STE 645,SOMERVILLE,MA,2145,1574,125780.0
233,20265881,NATIONAL SPIRITUAL ALLIANCE OF THE UNITED STATES OF AMERICA,2 MONTAGUE AVE,LAKE PLEASANT,MA,1347,0,125780.0
234,20272095,NEW ENGLAND MORGAN HORSE ASSOCIATION INC,70 NEMCO WAY,AYER,MA,1432,1537,125780.0
235,20277028,EDUCATIONAL OPPORTUNITIES FUND,145 BROWNELL AVE,NEW BEDFORD,MA,2740,1654,125780.0
236,20278142,NEW ENGLAND CABLE TV ASSOCIATION,53 STATE ST 5TH FLOOR,BOSTON,MA,2109,2820,125780.0
237,20296284,NOTRE DAME CRISTO REY HIGH SCHOOL INC,203 LAWRENCE ST,METHUEN,MA,1844,3849,125780.0
238,20312207,BEAR ISLAND CONSERVATION ASSOCIATION INC,209 BACON ST,NATICK,MA,1760,2009,125780.0
239,20330018,MOBILE POST OFFICE SOCIETY INC,PO BOX 427,MARSTONS MLS,MA,2648,427,125780.0
240,20333631,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
241,20335684,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC,50 COLLEGE ST,SOUTH HADLEY,MA,1075,1423,125780.0
242,20337708,NORTH COUNTRY REGION PORSCHE CLUB,35 CHAPMAN PL,LEOMINSTER,MA,1453,6149,125780.0
243,20340326,BOSTON SHOE TRAVELERS ASSOC,264 N MAIN ST STE 13,E LONGMEADOW,MA,1028,1837,125780.0
244,20340912,DUBLIN SEMINAR FOR NEW ENGLAND FOLKLIFE INC,575 WILMARTH ST,ATTLEBORO,MA,2703,5419,125780.0
245,20343898,UNITE HERE,33 HARRISON AVE,BOSTON,MA,2111,2008,125780.0
246,20344806,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,PO BOX 4,ERVING,MA,1344,4,125780.0
247,20346955,NEW HAMPSHIRE INSURANCE GUARANTY ASSOCIATION,ONE BOWDOIN SQUARE SECOND FLOOR,BOSTON,MA,2114,2916,125780.0
248,20350627,NATIONAL ICE HOCKEY OFFICIAL ASSOCIATION INC,19 BELKNAP RD,MEDFIELD,MA,2052,2112,125780.0
249,20351827,PI KAPPA ALPHA FRATERNITY,27 LAWSON RD,WINCHESTER,MA,1890,3023,125780.0
250,20363886,NEW HAMPSHIRE SPINNERS & DYERS GUILD,27 FOREST ST,BYFIELD,MA,1922,1004,125780.0
251,20364198,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
252,20365252,MAPLE STREET SKI CLUB INC,121 WESTWOOD RD,N FALMOUTH,MA,2556,2247,125780.0
253,20370171,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC,50 COLLEGE ST,SOUTH HADLEY,MA,1075,1423,125780.0
254,20371177,INTERNATIONAL ASSOCIATION OF BRIDGE STRUCT & ORNAMENT IRON WORKERS 745,9 PLEASANT STREET,FRAMINGHAM,MA,1701,4700,125780.0
255,20376644,ARNOLD AIR SOCIETY-SILVER WINGS,600 SUFFOLK ST WANNALANCIT MLS 160,LOWELL,MA,1854,0,125780.0
256,20388641,NEW ENGLAND SURGICAL SOCIETY SCHOLARS FOUNDATION INC,500 CUMMINGS CTR STE 4400,BEVERLY,MA,1915,6518,125780.0
257,20391736,THE NEW ENGLAND MINIATURE HORSE SOCIETY,209 BEDFORD ST,LAKEVILLE,MA,2347,1509,125780.0
258,20405058,TWIN STATE AMERICAN SADDLEBRED ASSOCIATION,17 MARJORIE DR,HALIFAX,MA,2338,1103,125780.0
259,20412553,WELLESLEY COLLEGE ALUMNAE ASSOC,106 CENTRAL STREET,WELLESLEY,MA,2481,8203,125780.0
260,20415654,MELROSE BANDAIDERS INC,PO BOX 760674,MELROSE,MA,2176,4,125780.0
261,20423235,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
262,20424805,ART LIBRARIES SOCIETY OF NORTH AMERICA,23 ESSEX ST,BEVERLY,MA,1915,4508,125780.0
263,20431000,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,PO BOX 320128,WEST ROXBURY,MA,2132,2,125780.0
264,20444357,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
265,20447142,NEW ENGLAND FEDERATION OF HUMANE SOCIETIES,951 BROADWAY ST,LOWELL,MA,1854,3007,125780.0
266,20449779,IRVING AND BERNICE SINGER FAMILY FOUNDATION,101 HUNTINGTON AVE STE 500,BOSTON,MA,2199,7730,125780.0
267,20452910,NEW HAMPSHIRE POWER OF THE PAST COLLECTORS,1 OXFORD RD,N BILLERICA,MA,1862,1606,125780.0
268,20459340,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
269,20460697,HOMECOMING FARM INC,21 AUGUSTA AVE,BROCKTON,MA,2301,3373,125780.0
270,20466583,NEW ENGLAND PAYROLL CONFERENCE,113 CANTON STREET APT 1,NORTH EASTON,MA,2356,1348,125780.0
271,20482125,NEW BEDFORD MUSEUM OF GLASS INC,24 CENTRE ST,NEW BEDFORD,MA,2740,6321,125780.0
272,20484055,JEFF J LABERGE MINISTRIES INC,67 WASHINGTON BURSLEY WAY,CENTERVILLE,MA,2632,2181,125780.0
273,20489625,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC,50 COLLEGE ST,SOUTH HADLEY,MA,1075,1423,125780.0
274,20497927,MASS GENERAL BRIGHAM INCORPORATED,399 REVOLUTION DR,SOMERVILLE,MA,2145,1444,125780.0
275,20500550,TANNE FOUNDATION,230 CONGRESS STREET,BOSTON,MA,2110,2409,125780.0
276,20511758,MASIPHUMELELE CORPORATION,PO BOX 290477,CHARLESTOWN,MA,2129,208,125780.0
277,20517710,DEVON NICOLES HOUSE INC,28 STATE STREET,BOSTON,MA,2109,1775,125780.0
278,20521702,PRAYING STRONG ALL TRIBES HOUSE,2 COOMBS LN,MASHPEE,MA,2649,2510,125780.0
279,20522008,GREWAL CHARITABLE FOUNDATION,PO BOX 540062,WALTHAM,MA,2454,62,125780.0
280,20527272,MODERN WOODMEN OF AMERICA,PO BOX 1090,WEBSTER,MA,1570,4090,125780.0
281,20527897,NEW ENGLAND BRITTANY RESCUE INC,829 MILL ST,MARION,MA,2738,2202,125780.0
282,20528124,ONCOLOGY NURSING SOCIETY,168 HAVERHILL ST,NORTH READING,MA,1864,2447,125780.0
283,20529552,NEW ENGLAND BASSETT HOUND RESCUE INC,PO BOX 321,RUTLAND,MA,1543,321,125780.0
284,20532474,THE CITY SCHOOL INC AMATULLAH MERVIN,614 COLUMBIA RD,DORCHESTER,MA,2125,3414,125780.0
285,20534424,MICHAEL AND HELEN SCHAFFER FOUNDATION,6 WHITTIER PL APT 14N,BOSTON,MA,2114,1422,125780.0
286,20534984,NEW LIFE CHRISTIAN MINISTRIES,150 MIDDLESEX ST,LOWELL,MA,1852,2115,125780.0
287,20539062,BUILDING BRIDGES THROUGH MUSIC INC,93 EUCLID AVE,LYNN,MA,1904,2319,125780.0
288,20543921,MEDFIELD DI,PO BOX 416,MEDFIELD,MA,2052,416,125780.0
289,20547496,KIDS KARATE,PO BOX 600347,NEWTONVILLE,MA,2460,4,125780.0
290,20549245,ISLAND HOUSING TRUST CORPORATION,PO BOX 779,WEST TISBURY,MA,2575,779,125780.0
291,20549738,GARDNER AREA LEAGUE OF ARTISTS INC,PO BOX 664,GARDNER,MA,1440,664,125780.0
292,20555757,BHS SAILING BOOSTERS CLUB,215 LEWIS POND RD,COTUIT,MA,2635,3008,125780.0
293,20556564,AMERICAN SOCIETY OF ADDICTION MEDICINE INC,860 WINTER ST,WALTHAM,MA,2451,1449,125780.0
294,20557381,SHELTER OF THE MOST HIGH PENTECOSTAL CHURCH IGLESIA,PO BOX 2276,WORCESTER,MA,1613,2276,125780.0
295,20557817,LAKE SINGLETARY WATER SHED ASSOICATION,32 HORNE DR,SUTTON,MA,1590,1815,125780.0
296,20558486,GREENWOOD-SHALOM OUTREACH,378A WASHINGTON ST,DORCHESTER,MA,2124,1125,125780.0
297,20561811,WILTON JEWISH CENTER-NEFESH YEHUDI,PO BOX 2779,VINEYARD HVN,MA,2568,926,125780.0
298,20561837,SINE NOMINE INC,2 QUAIL TRL,WESTPORT,MA,2790,5009,125780.0
299,20566526,ALEXANDER H MCNEIL AND J VIRGINIA MCNEIL PRIVATE FOUNDATION,PO BOX 267,STERLING,MA,1564,267,125780.0
300,20567125,POLISTES FOUNDATION,133 WASHINGTON ST,BELMONT,MA,2478,3558,125780.0
301,20575475,NATIONAL CENTER FOR REASON AND JUSTICE INC,77 HIGHLAND ST APT 3,ROXBURY,MA,2119,1582,125780.0
302,20577075,EGLISE DE DIEU DE GALILEE,26 TREMLETT ST,DORCHESTR CTR,MA,2124,2108,125780.0
303,20580037,E INC,114 16TH STREET 1030,BOSTON,MA,2129,4404,125780.0
304,20582127,TOASTMASTERS INTERNATIONAL,36 FAIRBANKS RD,LEXINGTON,MA,2421,7729,125780.0
305,20585895,SANCTA MARIA HOUSE INC,84 STATE ST STE 600,BOSTON,MA,2109,2227,125780.0
306,20586758,MEDFORD HEALTH MATTERS INC,85 GEORGE P HASSETT DR STE 311,MEDFORD,MA,2155,3256,125780.0
307,20586765,CELEBRITIES FOR CHARITY FOUNDATION INC,180 CANAL ST STE 501,BOSTON,MA,2114,1804,125780.0
308,20588305,BILLERICA PUBLIC LIBRARY FOUNDATION INC,15 CONCORD RD,BILLERICA,MA,1821,2553,125780.0
309,20588915,ORGANIZING COMMITTEE FOR THE DAY OF PORTUGAL & CAMOES INC,PO BOX 40564,NEW BEDFORD,MA,2744,19,125780.0
310,20588944,VICTIM RIGHTS LAW CENTER INC,11 BEACON ST STE 520,BOSTON,MA,2108,3006,125780.0
311,20593101,LUTHERAN COMMUNITY SERVICES CREATIVE LIVING,6 CAMPANELLI DRIVE,ANDOVER,MA,1810,1023,125780.0
312,20597612,BEARS ON BOARD INC,4 MARSH RD,SUTTON,MA,1590,1308,125780.0
313,20597775,ALEXS TEAM FOUNDATION INC,63 ATLANTIC AVE STE 3,BOSTON,MA,2110,3752,125780.0
314,20598877,UKRAINIAN AMERICAN YOUTH ASSOCIATION INC,1502 PROVIDENCE HWY UNIT 6,NORWOOD,MA,2062,4643,125780.0
315,20605401,FRAMINGHAM CHURCH OF GOD IN CHRIST,36 2ND ST,FRAMINGHAM,MA,1702,7139,125780.0
316,20607464,SARAS FUND,593 WASHINGTON ST,SOUTH EASTON,MA,2375,1105,125780.0
317,20610358,WORLD OCEAN SCHOOL,PO BOX 51091,BOSTON,MA,2205,1091,125780.0
318,20611029,CHURCH OF GOD,PO BOX 265,SPRINGFIELD,MA,1101,265,125780.0
319,20612874,KINGSTON YACHT CLUB,PO BOX 88,KINGSTON,MA,2364,88,125780.0
320,20616514,HOLLY CLUB OF WRENTHAM INC,35 STONEY BROOK LN,WRENTHAM,MA,2093,1605,125780.0
321,20617270,BELMONT HIGH SCHOOL PTO INC,221 CONCORD AVE,BELMONT,MA,2478,3026,125780.0
322,20618349,ELSA M AND HOWARD S BRIGHTMAN FOUNDATION,65 CHESTNUT ST,CAMBRIDGE,MA,2139,4835,125780.0
323,20622055,COMMUNITY KERYGMA INC,676 FARM RD,FRAMINGHAM,MA,1701,0,125780.0
324,20627442,SEVEN HILLS FOUNDATION INC,81 HOPE AVE,WORCESTER,MA,1603,2212,125780.0
325,20628402,MEDICINE IN NEED CORPORATION,85 BOLTON STREET,CAMBRIDGE,MA,2140,3366,125780.0
326,20631556,MASTER GARDENER ASSOCIATION OF CAPE COD INC,PO BOX 367,BARNSTABLE,MA,2630,367,125780.0
327,20631760,VOICE OF THE FAITHFUL INC,PO BOX 920408,NEEDHAM,MA,2492,5,125780.0
328,20637685,DOG B O N E S THERAPY DOGS OF MASSACHUSETTS,38 GARDEN RD,SCITUATE,MA,2066,2240,125780.0
329,20640064,COLLEGE THE YBA NETWORK INC,PO BOX 35961,BRIGHTON,MA,2135,0,125780.0
330,20644159,BROCKTON AREA SDA,243 COURT ST,BROCKTON,MA,2302,4610,125780.0
331,20644268,CHABAD OF MEDFORD INC,21 CHETWOOD RD,SOMERVILLE,MA,2144,0,125780.0
332,20649507,COMMUNITY UNITED FOR HEALTH AND PREVENTION INCORPORATED,43 PARK STREET NUMBER 133,FRAMINGHAM,MA,1702,6664,125780.0
333,20651299,NORFOLK AGGIE PARENT NETWORK,400 MAIN ST,WALPOLE,MA,2081,3709,125780.0
334,20659244,CRY-CHILD RIGHTS AND YOU AMERICA INC,639 GRANITE ST,BRAINTREE,MA,2184,5366,125780.0
335,20659939,SKATING CLUB OF NATICK,C/O WILLIAM CHASE ARENA 35 WINDSOR,NATICK,MA,1760,0,125780.0
336,20662241,QUE SHING CHINESE MUSIC AND OPERA GROUP INC,90 TYLER ST UNIT B5,BOSTON,MA,2111,1819,125780.0
337,20668767,NORTH SHORE ARTS COUNCIL INC,7 OUTLOOK RD,SWAMPSCOTT,MA,1907,2017,125780.0
338,20669585,COME AND SEE MINISTRIES INC,120 CARANDO DR,SPRINGFIELD,MA,1104,3238,125780.0
339,20669726,VILLAGE FORWARD INC,36 FAIRWAY DR,HARWICH,MA,2645,1952,125780.0
340,20671240,BETH ISRAEL DEACONESS DEPARTMENT OF SURGERY FOUNDATION INC,110 FRANCIS ST STE 9D,BOSTON,MA,2215,5501,125780.0
341,20685700,MARINE CORPS LEAGUE,82 FORT HILL RD,OXFORD,MA,1540,2381,125780.0
342,20690167,THE ALAN ROBERT@WILLIAMS MEMORIAL SCHOLARSHIP TRUST,7 STOWECROFT RD,ARLINGTON,MA,2474,2207,125780.0
343,20691253,RUTH E PROUD CHARITABLE TR,120 MASS MOCA WAY,NORTH ADAMS,MA,1247,2446,125780.0
344,20695974,FRIENDS OF CHILDREN AND FAMILIES INC,PO BOX 1884,FRAMINGHAM,MA,1701,84,125780.0
345,20703030,WAGE PROJECT INC,1443 BEACON STREET,BROOKLINE,MA,2446,4707,125780.0
346,20709190,BOYLSTON POLICE UNION,215 MAIN ST,BOYLSTON,MA,1505,2023,125780.0
347,20714221,MIDDLEBORO TRAVEL BASKETBALL ASSOCIATION,4 SILO LN,MIDDLEBORO,MA,2346,3371,125780.0
348,20725620,LITERACY VOLUNTEERS OF THE TRI-COMMUNITY INC,236 MAIN ST,SOUTHBRIDGE,MA,1550,2504,125780.0
349,20727587,MASTER WARDENS & MEMBERS OF THE GRAND LODGE OF MASONS IN MASS,59 WINCHESTER RD,ARLINGTON,MA,2474,1044,125780.0
350,20731305,FOXBORO BASKETBALL ASSOCIATION,PO BOX 301,FOXBORO,MA,2035,301,125780.0
351,20745324,FRIENDS OF WHITEHALL,PO BOX 216,WOODVILLE,MA,1784,216,125780.0
352,20746797,ROTARY CLUB OF WILLIAMSTOWN FOUNDATION INC,PO BOX 137,WILLIAMSTOWN,MA,1267,137,125780.0
353,20747379,SOUTH FOXBOROUGH COMMUNITY CENTER,83 COCASSET ST APT 1,FOXBORO,MA,2035,2064,125780.0
354,20749150,CHARLES RIVER SWIMMING CLUB,106 PAUL REVERE RD,ARLINGTON,MA,2476,5733,125780.0
355,20749188,WHALE AND DOLPHIN CONSERVATION INC,7 NELSON ST,PLYMOUTH,MA,2360,4044,125780.0
356,20750371,AMHERST ROTARY GOOD WORK FUND INC,PO BOX 542,AMHERST,MA,1004,542,125780.0
357,20754104,AMERICAN FEDERATION OF TEACHERS,285 OLD WESTPORT RD,DARTMOUTH,MA,2747,2356,125780.0
358,20755665,MASSACHUSETTS PRODUCTION COALITION INC,PO BOX 6384,BOSTON,MA,2114,17,125780.0
359,20757029,FRIENDS OF MODERN ARCHITECTURE INC,PO BOX 348,LINCOLN,MA,1773,348,125780.0
360,20757441,LIBERIAN ASSOCIATION OF WORCESTER,53B PROSPECT ST,WORCESTER,MA,1605,3022,125780.0
361,20762484,ALAN K AND ISABELLE DERKAZARIAN FOUNDATION,63 HAMILTON RD,BELMONT,MA,2478,4038,125780.0
362,20765775,NORTH SHORE BASEBALL UMPIRES ASSOCIATION,6 MICHAEL DR,DANVERS,MA,1923,4506,125780.0
363,20775831,KIDSAFRIK INCORPORATED,PO BOX 2832,AMHERST,MA,1004,2832,125780.0
364,20777123,COMPUTERS ACROSS BORDERS INC,25 HUNTINGTON RD,NEWTON,MA,2458,2416,125780.0
365,20779026,GIBBONS PARENT GROUP,20 FISHER ST,WESTBOROUGH,MA,1581,1833,125780.0
366,20779304,THE AMERICAN DISSIDENT INC,217 COMMERCE RD,BARNSTABLE,MA,2630,1266,125780.0
367,20781045,THE FRIENDS WENHAM COUNCIL ON AGING,10 SCHOOL ST,WENHAM,MA,1984,1431,125780.0
368,20788029,LEAGUE CLUB OF CAPE COD,PO BOX 644,EAST ORLEANS,MA,2643,644,125780.0
369,20792717,TRUE LIFE,25 MARCELLE ST,CHICOPEE,MA,1020,1124,125780.0
370,20800781,HULL LAND CONSERVATION TRUST,1 HULLPORTSIDE ST,HULL,MA,2045,2004,125780.0
371,20803691,KNIGHTS OF COLUMBUS,494 SLOCUM RD,DARTMOUTH,MA,2747,2917,125780.0
372,20813212,BRIGHT SPIRIT CHILDRENS FOUNDATION INC,12 CANAVAN CIR,NEEDHAM,MA,2492,1142,125780.0
373,21584472,UXBRIDGE YOUTH SOCCER LEAGUE INC,PO BOX 233,UXBRIDGE,MA,1569,233,125780.0
374,22017346,SAUGUS-EVERETT LODGE 642 BPOE,401 MAIN ST,SAUGUS,MA,1906,3154,125780.0
375,22257809,WALPOLE POP WARNER FOOTBALL ASSOCIATION INC,PO BOX 222,WALPOLE,MA,2081,222,125780.0
376,22664882,CATHOLICS FOR TRADITION INC,82 WHITEHALL ST,DEDHAM,MA,2026,2228,125780.0
377,22946660,BERKSHIRE FOOD PROJECT INC,PO BOX 651,NORTH ADAMS,MA,1247,651,125780.0
378,26004971,AGNES M LINDSAY TRUST,10 NORTH ROAD SUITE 2,CHELMSFORD,MA,1824,2711,125780.0
379,26006398,GEORGE A WENTWORTH TRUST UW,C/O CAMBRIDGE TRUST CO 75 STATE ST,BOSTON,MA,2109,0,125780.0
380,26008379,GREENSPAN FOUNDATION,75 STATE STREET 18TH FLOOR,BOSTON,MA,2109,1827,125780.0
381,26009504,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
382,26011075,METHUEN MEMORIAL MUSIC HALL INC,192 BROADWAY,METHUEN,MA,1844,0,125780.0
383,26012393,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
384,26012395,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
385,26012398,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
386,26012399,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
387,26012486,YOUTH TENNIS FOUNDATION OF NEW ENGLAND,110 TURNPIKE ROAD,WESTBOROUGH,MA,1581,2864,125780.0
388,26012571,ANDREW J SCARLETT SCHOLARSHIP FUND,3 BATTERY WHARF UNIT 3303,BOSTON,MA,2109,1098,125780.0
389,26012615,UNITED STEELWORKERS,591 NORTH AVE DOOR 4,WAKEFIELD,MA,1880,0,125780.0
390,26012715,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
391,26013128,NEW ENGLAND ASSOCIATION OF CHEMISTRY TEACHERS,90 FLORIDA STREET,DORCHESTER,MA,2124,4563,125780.0
392,26019735,AMERICAN LEGION,77 GIFFORD LN,CONCORD,MA,1742,2228,125780.0
393,26019759,ACA SCHOLARSHIP TR,PO BOX 117,ASSONET,MA,2702,117,125780.0
394,26019938,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA,1320 CENTRE ST STE 205,NEWTON,MA,2459,2400,125780.0
395,26021464,ABBIE M GRIFFIN HOSPITAL FUND,CO CAMBRIDGE TR CO 75 STATE ST 18,BOSTON,MA,2109,0,125780.0
396,26021465,ABBIE M GRIFFIN MEMORIAL FUND TRUST,CO CAMBRIDGE TR CO 75 STATE ST 18,BOSTON,MA,2109,0,125780.0
397,26021466,ABBIE M GRIFFIN EDUCATIONAL FUND TRUST,CO CAMBRIDGE TR CO 75 STATE ST 18,BOSTON,MA,2109,0,125780.0
398,26060525,LUCY ELEANOR DAWSON TRUST,CO CAMBRIDGE TR CO 75 STATE ST 18,BOSTON,MA,2109,0,125780.0
399,26070843,TRUST FAMILY FOUNDATION,207 WASHINGTON ST,BROOKLINE,MA,2445,6866,125780.0
400,26086221,FANNIE COX FOUNDATION,PO BOX 690,SOUTHBORO,MA,1772,690,125780.0
401,26113705,FELLER FAM CHARITABLE FOUNDATION TR,CO TCG 201 WASHINGTON ST FL 11,BOSTON,MA,2108,0,125780.0
402,26116982,OTTER BROOK FOUNDATION TR,75 FEDERAL ST STE 1300,BOSTON,MA,2110,2052,125780.0
403,26117755,ALDEN N YOUNG TRUST FUND,HEMENWAY BARNES LLP PO BOX 96120,BOSTON,MA,2196,0,125780.0
404,26123078,JENNIFER AND ROBERT GRUNBECK FAMILY FOUNDATION,PO BOX 961019,BOSTON,MA,2196,1019,125780.0
405,26124799,THE BITTY FOUNDATION,ONE FEDERAL ST 29TH FL,BOSTON,MA,2110,2029,125780.0
406,26149772,DAVID JOYCE CHARITABLE TRUST,44 FARINA RD,NEWTON,MA,2459,2860,125780.0
407,26156770,MEEKER CHILDRENS CHARITABLE TR FBO BAPS,45 SCHOOL ST 5TH FLOOR,BOSTON,MA,2108,3207,125780.0
408,26156779,MEEKER CHILDRENS CHARITABLE TR FBO BSO,45 SCHOOL ST 5TH FLOOR,BOSTON,MA,2108,3207,125780.0
409,26184182,MARTIN H AND RHEA E REISS FAM CHARITABLE TR,CO GRKB 306 MAIN STREET 400,WORCESTER,MA,1615,0,125780.0
410,30058942,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,148 SOUTH ST,NORTHAMPTON,MA,1060,4141,125780.0
411,30179429,THOMAS THOMPSON TRUST,ONE FEDERAL ST 20TH FL,BOSTON,MA,2110,2003,125780.0
412,30179593,MARLBORO COLLEGE,124 WASHINGTON ST STE 101,FOXBOROUGH,MA,2035,1368,125780.0
413,30181052,FANNY ALLEN HOSPITAL HOTEL DIEU,100 AMES POND DR STE 102,TEWKSBURY,MA,1876,1240,125780.0
414,30194155,NEW ENGLAND HORSEMANS COUNCIL INC,17 MARJORIE DR,HALIFAX,MA,2338,1103,125780.0
415,30264092,COOPERATIVE FUND OF THE NORTHEAST INC,PO BOX 970,WATERTOWN,MA,2471,970,125780.0
416,30276175,AMERICAN ASSOCIATION FOR HAND SURGERY INC,500 CUMMINGS CTR STE 4400,BEVERLY,MA,1915,6518,125780.0
417,30278626,NEW ECONOMY COALITION INC,PO BOX 390503,CAMBRIDGE,MA,2139,6,125780.0
418,30287938,WELLESLEY COLLEGE ALUMNAE ASSOCIATION,106 CENTRAL STREET,WELLESLEY,MA,2481,8203,125780.0
419,30302636,LA LECHE LEAGUE INTERNATIONAL INC,847 WASHINGTON ST,WHITMAN,MA,2382,1319,125780.0
420,30311143,NORTHEAST REGIONAL BUTTON ASSOCIATION INC,82 IRVING ST,WALTHAM,MA,2451,724,125780.0
421,30319407,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
422,30331693,NORTHEAST MOOSE ASSOCIATION,138 CELEBRATION CIR,CHICOPEE,MA,1020,2875,125780.0
423,30335159,MAYA EDUCATIONAL FOUNDATION,PO BOX 1483,WELLFLEET,MA,2667,1483,125780.0
424,30336511,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
425,30342081,NORTH AMERICAN SHETLAND SHEEPBREEDERS ASSOCIATION,PO BOX 87,ASHFIELD,MA,1330,87,125780.0
426,30350603,LA LECHE LEAGUE INTERNATIONAL INC,847 WASHINGTON ST,WHITMAN,MA,2382,1319,125780.0
427,30351405,CONCERNED CITIZENS FOR THE APPROPRIATE PLACEMENT OF TELECOMMU,74 THE VALLEY RD,CONCORD,MA,1742,4933,125780.0
428,30359154,VERMONT WITCH CAMP,242 HOOSAC RD,CONWAY,MA,1341,9812,125780.0
429,30365292,NORTHERN MOUNTAIN BRANCH,189 HIGHLAND ST,HOLDEN,MA,1520,2561,125780.0
430,30367143,LA LECHE LEAGUE INTERNATIONAL INC,847 WASHINGTON ST,WHITMAN,MA,2382,1319,125780.0
431,30372998,HRCA BROOKLINE HOUSING 112-120 CENTRE COURT,1200 CENTRE ST,BOSTON,MA,2131,1000,125780.0
432,30382773,IBIS REPRODUCTIVE HEALTH INC,2067 MASSACHUSETTS AVE SUITE 320,CAMBRIDGE,MA,2140,1340,125780.0
433,30384665,WESTFORD CHARITABLE FOUNDATION INC,12 ALCORN XING,WESTFORD,MA,1886,3034,125780.0
434,30385126,A HELPING PAW INC,PO BOX 387,BUZZARDS BAY,MA,2532,387,125780.0
435,30385377,NATIVITY SCHOOL OF WORCESTER INC,67 LINCOLN ST,WORCESTER,MA,1605,2634,125780.0
